"Mahatma Gandhi Mission’s Jawaharlal Nehru Engineering College, CIDCO, Aurangabad – 431003 
(First Cycle)
",,
"Mahatma Phule Nutan Mahavidyalaya, Mirajgaon, Karjat, Ahmednagar – 414401 
(First Cycle)
",,
"Matoshri Pratishthan Group of Institution School of Engineering and Management, Khupsarwadi, Vishnupuri, Nanded-Waghala – 431606 
(First Cycle)
",,
"NDMVP Samaj's Institute of Management, Research and Technology, Shivaji Nagar, Nashik – 422002 
(First Cycle)
",,
"Oswal Shikshan and Rahat Sangh Sanchalit Shree Halari Visa Oswal College of Commerce, Anjurphata, Bhiwandi, Thane – 421302 
(First Cycle)
",,
"PCET’s Pimpri Chinchwad College of Engineering, Sector 26, Pradhikaran, Nidgi,  Pune – 411044
(First Cycle)
",,
"Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Nagpur – 440024 
(First Cycle)
",,
"Priyadarshini J. L. College of Engineering, Nagpur – 440009 
(First Cycle)
",,
"Prof. Ram Meghe College of Engineering and Management, Badnera, Amravati – 444701 
(First Cycle)
",,
"Rajarshi Shahu Mahavidyalaya, Parbhani – 431401 
(First Cycle)
",,
"Rajendra Mane College of Engineering and Technology, Ambav, Devrukh, Sangameshwar, Ratnagiri – 415804 
(First Cycle)
",,
"Rajiv Gandhi College of Engineering and Research, Wanadongri, Nagpur – 441110 
(First Cycle)
",,
"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Haveli, Pune – 411058 
(First Cycle)
",,
"Sambhaji College (Arts and Commerce), Murud, Latur – 413510 
(First Cycle)
",,
"Shri Yashwantrao Patil Science College, Solankur, Radhanagari, Kolhapur – 416212 
(First Cycle)
",,
"Sinhgad Institute of Hotel Management and Catering Technology, Kusgaon, Lonavala – 410401 
(First Cycle)
",,
"Suryodaya College of Engineering and Technology, Vihirgaon, Nagpur – 441204 
(First Cycle)
",,
"Zeal Education Society's Zeal College of Engineering and Research, Narhe, Pune – 411041 
(First Cycle)
",,
"Arts and Science College, Kurha, Tiosa, Amravati – 444709 
(Second Cycle)
",,
"Bhagwantrao Memorial Education Society, Aheri Bhagwantrao Arts and Science College, Etapalli, Gadchiroli – 442704 
(Second Cycle)
",,
"Bharat Liberal Education Society's Shri Havagiswami College, Udgir, Latur – 413517 
(Second Cycle)
",,
"Gramin Vikas Sanstha Shikshan Maharshi Shri Krushnarao Zoting Patil Arts and Commerce College, Samudrapur, Wardha – 442305 
(Second Cycle)
",,
"Gramin Vikas Shikshan Prasarak Mandal's Late M. D. Sisode Alias Bhausaheb Arts and Commerce College, Shindkheda, Dhule – 425404 
(Second Cycle)
",,
"J. B. Sawant Education Society's Tikambhai Mehta Commerce College, Mangaon, Raigad – 402104 ",,
"Jaibhawani Shikshan Prasarak Mandal's Mahila Mahavidyalaya, Georai, Beed – 431127 
(Second Cycle)
",,
"Jnan Vikas Mandal’s Mohanlal Raichand Mehta College of Commerce, Diwali Maa College of Science, Amrutlal Raichand Mehta College of Arts, Dr. R. T. Doshi College of Computer Science, Sector 19, Airoli, Navi Mumbai – 400708 
(Second Cycle)
",,
"Late Babasaheb Varhade Education Society, Amravati's Sant Gadge Maharaj Arts, Commerce and Science College, Walgaon, Amravati – 444801 
(Second Cycle)
",,
"Late Laxmibai Deshmukh Shikshan Prasarak Mandal's Late Laxmibai Deshmukh Mahila Mahavidyalaya, Parli Vaijnath, Beed – 431515 
(Second Cycle)
",,
"Mahatma Gandhi Vidyamandir’s Arts, Science and Commerce College, Surgana, Nashik – 422211 
(Second Cycle)
",,
"Matsyodari Shikshan Sanstha‘s Arts, Science and Commerce College, Ambad, Jalna – 431204 
(Second Cycle)
",,
"People's Education Society (Mumbai's) Dr. Ambedkar College of Arts and Commerce, Yerwada, Pune – 411006 
(Second Cycle)
",,
"Rajgad Dnyanpeeth's Anantrao Thopte College, Bhor, Pune – 412206 
(Second Cycle)
",,
"Rishi Dayaram and Seth Hassaram National College and Seth Wassiamull Assomull Science College, Bandra (W), Mumbai – 400050 
(Second Cycle)
",,
"Shikshan Prasarak Mandal Anadur Jawahar Arts, Science and Commerce College, Tuljapur, Gunjoti, Osmanabad – 413606 
(Second Cycle)
",,
"Shivaji Shikshan Prasarak Mandal Karmveer Dadasaheb Deotale Mahavidyalaya, Chamorshi, Gadchiroli – 442603 
(Second Cycle)
",,
"Vidarbha Youth Welfare Society, Amravati’s Prof. Rajabhau Deshmukh Kala Mahavidyalaya, Badnera, Nandgaon, Amravati – 444708 
(Second Cycle)
",,
"Vidya Shikshan Prasarak Mandal, Nagpur Arvindbabu Deshmukh Mahavidyalaya, Nagpur – 441305 
(Second Cycle)
",,
"W. K. B. S. Mandal's Arts and Commerce College for Women, Deopur, Dhule – 424005 
(Second Cycle)
",,
"Adivasi Pragati Mandal Sanchalit Comrade Godavari Shamrao Parulekar College of Arts, Commerce and Science, Talasari, Palghar, Thane – 401606 
(Third Cycle)
",,
"Dharampeth M. P. Deo Memorial Science College, Nagpur – 440010 
(Third Cycle)
",,
"Government College of Education, Near S. T. Stand, Panvel, Raigad – 410206 
(Third Cycle)
",,
"Marathwada Shikshan Prasarak Mandal's Sunderrao Solanke Mahavidyalaya, Majalgaon, Beed – 431131 ",,
"Nanded Education Society's Science College, Sneh Nagar, Nanded-Waghala – 431605
(Third Cycle)
",,
"Parle Tilak Vidyalaya Association's Sathaye College, Vile Parle (East), Mumbai – 400057 
(Third Cycle)
",,
"People's Education Society's Dr. Ambedkar College of Commerce and Economics, Wadala, Mumbai – 400031 
(Third Cycle)
",,
"Rajasthan Education Society's Rajasthan Aryan Arts, Shri Mithulalji Kacholiya Commerce and Shri Satyanarayanji Ramkrishnaji Rathi Science College, Washim – 444505 
(Third Cycle)
",,
"Rayat Shikshan Sanstha's Annasaheb Awate Arts, Commerce and Hutatma Babu Genu Science College, Manchar, Ambegaon, Pune – 410503 
(Third Cycle)
",,
"Shri Shivaji Vidya Prasarak Sanstha's Late Karmveer Dr. P. R. Ghogrey Science College, Deopur, Dhule – 424005 
(Third Cycle)
",,
"The Berar General Education Society's Sitabai Arts College, Akola – 444001 
(Third Cycle)
",,
"Yavatmal Zilha Akhil Kunbi Samaj Yavatmal Dwara Sanchalit Gopikabai Sitaram Gawande Mahavidyalaya, Umarkhed, Yavatmal – 445206 
(Third Cycle)
",,
"Anandi Arts, Commerce and Science Mahavidyalaya, Gaganbavada(First Cycle)",,
Atharva College of Engineering ,,
"Christ College, Pune ",,
Dr D Y Patil Educational Enterprises Charitable Trusts Dr D Y Patil Group of Institutions Dr D Y Patil School of Engineering ,,
JCEI's Jaihind College of Engineering  ,,
Mahatma Gandhi Vidyamandir's Arts College Nimgaon ,,
Maulana Azad Educational Trust's Y B Chavan College of Pharmacy ,,
Nagesh Karajagi Orchid College of Engineering and Technology ,,
Padmashri Dr. V. B. Kolte College of Engineering ,,
Priyadarshini J. L. College of Pharmacy ,,
"Rajmata Jijau Shikshan Prasarak Mandal's Arts, Commerce and Science College Maharashtra ",,
"Shri Vasantrao Naik Mahavidyalaya, Dharni ",,
Sipna College of Engineering and Technology ,,
SSVPS BS Deore College of Engineering ,,
Vidya Niketan Degree College of Commerce ,,
Vidyasagar Kala Mahavidyalaya ,,
Vivekanand Education Society's Institute of Management Studies and Research ,,
"Nirmal Krida and Samaj Prabodhan Trust's Arts Science and Commerce College 
",,
"Pune Vidyarthi Griha's College of Engineering andTechnology 
",,
"Shirdi Sai Rural Institute's Arts Science and
Commerce College 
",,
Athavale College of Social Work Chimur ,,
B.P.H.E. Society's Ahmednagar College  ,,
"Janata Shikshan Mandal's Smt. Indirabai G. Kulkarni Arts College, J. B. Sawant Science College and Sau. Janakibai Dhondo Kunte Commerce College  ",,
K.C.E.S's Mooljie Jaitha College Maharashtra  ,,
"Katruwar Arts, Ratnalal Kabra Science and B. R. Mantri Commerce College  ",,
"Khadki Education Society's Tikaram Jagannath Arts, Commerce and Science College  ",,
Late Sow. Kamaltai Jamkar Mahila Mahavidyalaya  ,,
Latthe Education Society's Ganpatrao Arwade College of Commerce  ,,
Latthe Education Society's Smt. Kasturbai Walchand College (Arts-Science)  ,,
Phaltan Education Society Mudhoji College  ,,
Shri Marutrao Ghule Patil Shikshan Sanstha's Jijamata College of Science and Arts  ,,
"Govindlal Kanhaiyalal Joshi (Night) Commerce College,Shri. Marwadi Rajasthan School, Campus, Signal Camp,Latur -  413512  ",,
"Nutan Maharashtra Institute of Engineering and Technology,Samarth Vidya Sankul, Vishnupuri, Talegaon Station, Tal. Maval,Pune - 410507 ",,
"Siddhant Institute of Business Management,A/P Sudumbare, Chakan Talegaon Road, Tal. Maval,Pune - 412109 ",,
"SIES Graduate School of Technology,Plot No. 1/C/D/E, Srichandrasekarendra Saraswati, Vidyapuram, Sector 5, Nerul,Navi Mumbai - 400706 ",,
"Parvatibai Genba Moze College of Engineering,New GAT No. 1178 (Old GAT No. 2181), Baif Road, Wagholi,Pune - 412207 ",,
"Akhil Bharatiya Maratha Shikshan Parishad Pune Anantrao Pawar College of Engineering and Research,S. No. 103, Shahu College Campus, Parvati,Pune - 411009 ",,
"Dr D Y Patil School of Engineering and Technology,Dr D Y Patil Technical Campus, Dr D Y Patil Knowledge City, Sr. No. 136, Charholi(Bk), Via. Lohegaon, Taluka Haveli,Pune 12105 ",,
"Unique Institute of Management ,S No 36 / 3C, Gokulnagar, Katraj Kondhwa Road, Katraj,Pune - 411046 ",,
"Marathwada Mitra Mandal's Institute of Technology,Survey No. 35, Plot No. 5/6, Lohgaon ,Pune - 411047 ",,
"Mahila Vikas Sanstha's Arts and Science College,Super Express Highway, Nachangaon-Pulgaon, Tah. Deoli,Wardha - 442302 ",,
"Anjuman-I-Islam's Akbar Peerbhoy College of Commerce and Economics,Maulana Shaukatali Road, Two Tanks, Grant Road,Mumbai - 400008 ",,
"Sarvodaya Shikshan Mandal's Sushilabai Ramachandrarao Mamidwar College of Social Work,Harbanskaur Kanda Premises, Behind Tata Motors, Padoli, (Mouza - Morwa), Post Box No.20, Nagpur Road,Chandrapur - 442406 ",,
"Institute of Management Studies, Career Development Research,IMSCDR, IMS Campus, Station Road,Ahmednagar - 414001 ",,
"Mahila Arts, Commerce College, Chandur Rly,Near Hutatma Smarak, Chandur Railway ,Amravati - 444904 ",,
"Mahila Vikas Sanstha's New Arts, Commerce and Science College,Bachelor Road, Nalwadi,Wardha - 442001 ",,
"Jai Hind Educational Trust's Zulal Bhilajirao Patil College,Z.B.Patil Road,Deopur,Dhule - 424002 ",,
"Ekmeka Sahaya Karu/Awaghe Dharu Supanth Ambegaon Taluka Vidya Vikas Mandal’s B.D. Kale Mahavidyalaya,Ghodegaon,Tal-Ambegaon,Pune - 412408 ",,
"Narayanrao Kale Smruti Model College Arts, Commerce and Science,N.H. 06, Karanja (Ghadge),Wardha - 442203 ",,
"Annasaheb Magar Mahavidyalaya,Survey No. 215/277, Manjari Road, Mahadevnagar, Hadapsar,Pune - 411028 ",,
"Sipna Shikshan Prasarak Mandal's Amravati Arts, Science and Commerce College,Upper Plateau, Near Government Garden, Chikhaldara,Amravati - 444807 ",,
"Kasegaon Education Society's Arts and Commerce College,Kasegaon, Walwa,Sangli - 415404 ",,
"Bharati Vidyapeeths Dr. Patangrao Kadam Mahavidyalaya, Sangli,Post Box No-74,Sangli-416416 ",,
"Gokhale Education Societys N B Mehta Valwada Science College,Acharya Bhise Vidyanagar,Bordi - 401701 ",,
"Vile Parle Mahila Sangh's Lions Juhu Nandlal Jalan Mahila Mahavidyalaya,Mangalayatan, Paranjape B Scheme, Road No. 1, Vile Parle (East),Mumbai - 400057 ",,
"D. M. College of Arts, Imphal – 795001  ",,
"D. M. College of Teacher Education, Imphal – 795001 ",,
"Don Bosco College, Imphal – 795105  ",,
"G. P. Government Women’s College, Imphal West – 795001 ",,
"Government Khawzawl College, Khawzawl, Zuchhip Veng, Champhai – 796310 ",,
"Liberal College, Luwangsangbam, Imphal – 795002 ",,
"Manipur College, Singjamei, Imphal, 795008 ",,
"Modern College, Porompat, Imphal East, 795005  ",,
"Nambol L. Sanoi College, Nambol – 795134 ",,
"R.K. Sanatombi Devi College of Education, Asha Jina Complex, Imphal, 795001 ",,
"Thoubal College, Wangmataba, Thoubal – 795138 ",,
"Waikhom Mani Girls' College, Thoubal – 795138 ",,
"Kakching Khunou College, Thoubal – 795103 ",,
"Kha Manipur College, Wairi Panjao Pallum, Kakching – 795103 ",,
"Oriental College, Takyel, Imphal – 795001   ",,
"South East Manipur College, Imphal – 795135 ",,
"Standard College, Imphal (East) – 795008 ",,
"Thambal Marik College, Imphal – 795134 ",,
"Imphal College, Kwakeithel Lamdong, Imphal – 795001 ",,
"College of Teacher Education (PGT), Laitumkhrah, Shillong, 793003 ",,
"Jaintia Eastern College, Khliehriat – 793200 ",,
Lady Keane CollegeShillong 793001  ,,
"Nongstoin College, Nongstoin – 793119 ",,
"Sankardev College, Shillong – 793004 ",,
"Shillong College, Shillong – 793003 ",,
"Sngap Syiem College, Mawkyrwat – 793114 ",,
"St. Anthony’s College, Shillong, Meghalaya ",,
"St. Mary's College of Teacher Education, Laitumkhrah, Shillong, 793003 ",,
"Women's College, Laithumkhrah, Shillong,793003 ",,
"St. Mary's College, Shillong – 793003 
(Third Cycle)
",,
"Nongtalang College, West Jaintia Hills, Nongtalang – 793109 ",,
"Shillong Commerce College, Laitumkhrah, Shillong – 793003 ",,
Thomas Jones Synod College ,,
"Government Hnahthial College, Hnahthial, Lunglei – 796571(Second Cycle)",,
"Government J. Buana College, Lunglei – 796701 ",,
"Government Saiha College, Saiha, 796901 Mizoram ",,
"Government Saitual College, Saitual, Aizawl Dist, 796261 Mizoram  ",,
"Government T. Romana College, Republic Veng, Aizawl, 796001 Mizoram ",,
"Government Zirtiri Residential Science College, Aizawl – 796007  ",,
"Institute of Advanced Study in Education, Aizawl – 796001 ",,
"Government Aizawl College, Aizawl – 796001 ",,
"Government Champai College, Champai – 796321 ",,
"Government Mamit College, Mamit – 796441 ",,
"Government Serchhip College, Serchhip – 796181 ",,
" Government Zawlnuam College, Vengpui, Mamit, Zawlnuam – 796471 ",,
"J. Thankima College, Aizawl – 796014 ",,
"Lunglei Government College, Lunglei – 796701  ",,
"Pachhunga University College, Aizawl – 796001 ",,
"Government Aizawl West College, Dawrpui Vengthar, Aizawl – 796001 ",,
"Synod College, Jaiaw Lumdiengiri, Shillong – 793002 
(Third Cycle)
",,
"Alder College, Kohima – 797001 ",,
"Dimapur Government College, Dimapur – 797112 ",,
"Fazl Ali College, Mokokchung – 798601  ",,
"Kros College, Kohima – 797001 ",,
"Modern College, Dzuvurii, Kohima – 797001 ",,
"Patkai Christian College, Dimapur – 797103 ",,
"Public College of Commerce, Dimapur, 797112 ",,
"Unity College, Dimapur, 797112 ",,
"C-Edge College, Naga United Village, 
Dimapur – 797112 
(First Cycle)
",,
"Immanuel College, Dimapur – 797112 ",,
"Kohima College, Kruoliezou, Kohima – 797003 
(Second Cycle)
",,
"Kohima Science College, Jotsoma, Kohima – 797002 ",,
"Model Christian College, Lower A. G. Colony, Kohima – 797001 ",,
"Mount Olive College, Kohima – 797001 ",,
"Pranabananda Women College, Dimapur – 797112 ",,
"Sakus Mission College, Dimapur – 797112 ",,
"Sazolie College, Phezhu, Jotsoma, Kohima – 797002  ",,
"St. Joseph's College, Kohima – 797001 
(Third Cycle)
",,
St John College ,,
Japfu Christian College ,,
"Adikavi Saraladas College, Jagatsinghpur, 754137 ",,
"Anandapur College, Dist. Keonjhar, Anandapur – 758021  ",,
"Anchalika Snatak Mahavidyalaya, Dist. Mayurbhanj, 757102 ",,
"AUL College, Kendrapara – 754219 ",,
"Baba Bhairabananda Mahavidyalaya, Dist. Jajpur, 755044 ",,
"Brahmanjharilo Mahavidyalaya, Dist. Cuttack, 754001 ",,
"Brajrajnagar College, Dist. Jharsuguda, 768216 ",,
"C.V. Raman College of Engineering (Autonomous), Janla, Bhubaneswar, 752054 Odisha ",,
"Capital Law College, Nayapalli, Bhubaneswar, Odisha ",,
"Chandbali College, Chanbali, Dist. Bhadrak, 756133 Odisha  ",,
"Chandra Sekhar College, Dist. Kendujhar, 758041 ",,
"Choudwar College, Cuttack, 754071 ",,
"College of Engineering, Chandrasekharpur, Bhubaneswar – 751004 ",,
"Dhaneswar Rath Institute of Engineering & Management Studies, Tangi, Cuttack, 754022 Odisha ",,
"Dharmasala Mahavidyalaya, Jajpur, 755008 ",,
"Ekamra College, Dist. Khurda, 751002 ",,
"Fakir Mohan College (Autonomous), Balasore, 756001 Odisha ",,
"Gandhi Engineering College, P.O. Madanpur, Dist. Khordha, Bhubaneswar – 752054 ",,
"Gandhi Institute for Technological Advancement (GITA), Dist. Khurda, 752054 ",,
"Gandhi Institute for Technology, Khorda, Bhubaneswar – 752054 ",,
"Gandhi Institute of Engineering And Technology, Rayagada Dist, 765022 ",,
"Gangadhar Meher College (Autonomous), Dist. Sambalpur, 768004 ",,
"Gopal Krishna College of Engineering and Technology, Dist. Koraput, 764005 ",,
"Government College, Koraput – 764021 ",,
"Government Women's College, Baripada – 757001  ",,
"Government Women's College, Motijharan, Sambalpur, 768001 Odisha ",,
"Gunupur College, Rayagada, Gunupur – 765022  ",,
"Hindol College, Dist. Dhenkana, 759020 ",,
"Indira Gandhi Women's College, Kafla, Cuttack, 753002 Odisha ",,
"ISPAT Autonomous College, Sector – 16, Rourkela, 769003 ",,
"Kamakhyanagar College, Dist. Dhenkanal, 759018 ",,
"Kanpur Anchalika Mahavidyalaya, Dist. Cuttack, 754037 ",,
"Karanjia College, Karanjia, Mayurbhanj – 757037 ",,
"Khallikote Autonomous College, Berhampur – 760001  ",,
"Khariar (Autonomous) College, Dist. Nuapada, 766107 ",,
"Kunja Bihari College, Barang, Dist. Khurda, Bhubaneswar – 754005 ",,
"Kuntala Kumari Sabat Women's College, Dist. Balasore, 756003 ",,
"Luipa Degree Mahavidyalaya, Dist. Mayurbhanj, 757101 ",,
"Mahanga Puspagiri Mahavidyalaya, Erakana, Cuttack, 754206 Odisha ",,
"Mahapurus Achyutananda Mahavidyalaya, Dist. Cuttack, 754293 ",,
"Maharishi College of Natural Law, Bhubaneswar, 751007 ",,
"Nachuni Mahavidyalaya, Nachuni, Khordha, Bhubaneswar – 752028 ",,
"National Institute of Science & Technology, Palur Hills, Berhampur, 761008 Odisha ",,
"Niali College,  Niali, Cuttack, 754004 ",,
"Orissa Engineering College, Bhubaneswar, 752050 ",,
"Panchayat College, Dist. Kalahandi, 766015 ",,
"People’s College, Ganjam, 761143 ",,
"Prasanna Purusottam Dev Mohavidyalaya, Tigiria, Cuttack – 754030 ",,
"R.D.S. Degree Mahavidyalaya, Dist. Mayurbhanj, 757087 ",,
"Raajdhani Engineering College, Mancheswar, Bhubaneswar, 751017 ",,
"Rama Chandra Mardharaj Science College, Khallikote – 761030 ",,
"Rama Devi Women's Autonomous College, Bhubaneswar, 751022 ",,
"Rayagada Autonomous College, Rayagada, 765001 ",,
"Rukmini Devi Chilika Mahavidyalaya, Puri – 752011 ",,
"S. S. J. Mohavidyalaya, Krushnachandrapur, Jagatsinghpur, Ersama – 754138 ",,
